ACT12:25	Barnabas and Saul returned from Jerusalem once they had finished their mission, taking John Mark with them. 	Tsh g Barnabas ch Saul gam hu uhpam hihi ab Jerusalem t amjed mat am i ui g lial. Kutsh g John Mark am i ha oi. 
ACT13:1	The church at Antioch had prophets and teachers: Barnabas, Simeon Niger, Lucius of Cyrene, Manaen (the childhood friend of Herod the tetrarch), and Saul.  	Sh am haꞌi ep d Jiosh haꞌichu i tashogiddam Antiok t am. Hema idam ash hab chehgig Simon ch wabshaba hab e aꞌaga S‑chukchu. Kush hema d Lucius ch ab Cyrene t amjed. Kush hema d Manaen ch am wehmaj geꞌeda g kownal Herod. Idam ash am ha mashcham am ha wehm g Barnabas ch Saul.  
ACT13:2	While they were worshiping the Lord and fasting, the Holy Spirit said, “Set apart Barnabas and Saul to do the work I've called them to.”  	Kush am hu hebai wehsijj am heꞌekia tashkaj wabsh e hoꞌigeꞌidahun ch hab pi haꞌichu koꞌa. Kush am ha tashogid g Hekia S‑apꞌekam Gewkdag mash g Jiosh hab kaij ab ha wui, “Neh, ab ant ha mohtoꞌi g Barnabas ch Saul mat gam hu mehk wo i ahgahi g haꞌichu ni‑ahga. Kumt am wo i ha dagito mat hab wo wa e juh.” 
ACT13:3	After they had fasted, prayed, and placed their hands on them in blessing, they sent them on their way. 	Kush am baꞌich i himchud hegai mash wabsh e hoꞌigeꞌidahun ch pi haꞌichu koꞌa ch ab hahawa ha taht idam Barnabas ch Saul matsh hekaj am chehgi mat ha dagito heg wui mat g Hekia S‑apꞌekam Gewkdag am i ha tashogi. 
ACT13:4-5	So Barnabas and Saul, directed by the Holy Spirit, went to Seleucia. From there they sailed to Cyprus.  Arriving at Salamis, they proclaimed the word of God in the Jewish synagogues. John was with them as their assistant.  	Tsh gam hu hihi g Barnabas ch Saul mash wa g Hekia S‑apꞌekam Gewkdag am i ha tashogid. Kutsh am ep i ha oi g John Mark matsh am wo i ha wehmt. Tsh idam ged hu dada Selucia kihhim t am. K id an hugidaj an g ge kahchki. K ab hihhim g wapalko. Kutsh idam Barnabas an i chehchsh wahlko ch ed k gam hu aigo i shulig k gam hu dada Cyprus jewed ch ed. Sh am hema kihhimag ch hab e aꞌaga Salamis. Kush am haꞌi chuhch g Tutuligo ha‑chechopi. Sh idam Barnabas am i wahpk ch am ha jehnigid ab amjed g Jesus. 
ACT13:6-8	They traveled throughout the island and eventually came to Paphos. There they found a Jewish magician, a false prophet by the name of Bar-jesus.  He was close to the governor, Sergius Paulus, an intelligent man. Sergius Paulus invited Barnabas and Saul to come and visit him since he wanted to hear the word of God.  But the magician Elymas (his Greek name) opposed them, trying to prevent the governor from trusting in God. 	Sh gam hu aigo hema ep kihhimag ch hab chehgig Paphos. Kutsh gam hu hihim k am ep ha jehnigid. Sh am da hegai mash d kownal id eda jewed ch hab chehgig Sergius Paulus. Kush am hema wehmaj g Tuhligo ch hab chehgig Barjesus ch d s‑hasigam haꞌichu hab wuadam ch ha iattogid mash d Jiosh haꞌichu i tashogiddam. Kumsh hab aꞌaga Elymas mo hab d ahga Ge Mahkai. Sh g kownal d si haꞌichu s‑amichuddam oꞌodham ch ab i ha wai g Barnabas ch Saul nash pi s‑kaimk g haꞌichu ha‑ahga ab amjed g Jesus. Tsh wabshaba ab ha wui kekiwua hegai Elymas k am i chum e nako mat hab wo juh g kownal mat pi ab hu wo ha wohoch. 
ACT13:9	Saul, also called Paul, was filled with the Holy Spirit, and looked straight at him.  	Saul o hab ep e aꞌaga Paul Greek neꞌokikaj. Tsh g Hekia S‑apꞌekam Gewkdag ab ep si mah g Paul g gewkdag. Sh heg ab si shel i neid g Elymas  
ACT13:10	“You are full of deception and all kinds of evil, you son of the devil, you enemy of all that is right! Will you never give up perverting the Lord's true ways?  	ch hab kaij, “Neh, dap Jiawul pionag nap pi ab wabsh i si shuhdags g pi apꞌekamkaj. K heg hab m‑wua map ab wui kehk g s‑apꞌekam ch chum gawul s‑junimk g Jiosh haꞌichu ahga.  
ACT13:11	Look, the Lord's hand is on you and you will become blind. You will not see the sun for some time.” Immediately mist and darkness fell on him, and he had to find someone who could lead him by the hand.  	Jiosh at hab wo m‑juh mapt pi wo nehnt heꞌes i tash.” Neh, bash kaij g Paul. 
ACT13:12	When the governor saw what happened he trusted in God, amazed at the teaching about the Lord. 	Tsh ab si e tods g kownal k ab i s‑wohoch neidok mash has masma g Jiosh am chehgid g e‑gewkdag. 
ACT13:13	Then Paul and those with him sailed from Paphos and went to Perga in Pamphylia, while John left them and went back to Jerusalem.  	Tsh am hahawa gahi ep i shul hegam Paul ab Paphos t amjed k gam hu dada Perga kihhim t am am Pamphylia jewed ch ed. Tsh wabshaba g John Mark am i ha dagito amai k gam hu uhpam hih Jerusalem wui.  
ACT13:14	They went through Perga and on to Antioch of Pisidia. On the Sabbath day they went into the synagogue and were seated.  	Tsh amjed gam hu hahawa hihi idam Paul ch Barnabas Pisidia jewed wui. K am hema kihhimag ch hab chehgig Antiok. Kutsh am dada. 
ACT13:15	After the readings from the Law and the Prophets, the synagogue leaders sent them a message saying, “Brothers, please share with the congregation any words of encouragement you may have.” 	Kumtsh am neꞌokchul g Jiosh oꞌohana. Sh hegam mash d ha wanimeddam hab hahawa kaij, “T‑naipijju, chum ach si tatchua mamt am wo haꞌichu ha ahgi g hemajkam mat heg amjed ab wo i e gewpkai.” 
ACT13:16	Paul stood up, motioned with his hand to get their attention, and began speaking. “Men of Israel, and all of you who have reverence for God, listen to me.  	Tsh ga hu hahawa i kekiwua g Paul ha baꞌich k hab kaij: 
ACT13:17	The God of the people of Israel chose our forefathers, and gave our people prosperity during their stay in the land of Egypt. Then with his mighty power he led them out of Egypt,  	Jiosh atsh ab i ha gawulkai g t‑shohshonbad matsh d wo hemajkamgajk. Kutsh am i muꞌida mash eda am kihkahim Egypt jewed ch ed. Tsh ab hahawa i ha doꞌibia ab ha amjed g Egypt hemajkam g si geꞌe e‑gewkdagkaj.  
ACT13:18	and he patiently dealt with them in the desert for about forty years. 	Kush an oiopo tohono jewed ch ed giꞌikko wehst‑mahm ahid ab. Sh g Jiosh am s‑hemajim ha nakogahim  
ACT13:19	After he had overthrown seven nations living in the land of Canaan, God divided their land among the Israelites and gave it to them to inherit. This took about four hundred and fifty years.  	ch am wo i ha wahpki id eda Canaan jewed. Sh eda g wewaꞌak kawod dakam hemajkam ia kih. Tsh g Jiosh ha hugio k g ha‑jewedga am aꞌai i ha tahpjel g t‑shohshonbad mash hab masma heki hu ahgid g Abrahambad.  
ACT13:20	Then he provided them with judges as leaders until the time of the prophet Samuel.  	Tsh heg i dahm am hahawa i ha chuhcha g Jiosh g s‑chu aꞌamichuddam mash am haꞌichu aꞌapꞌechud ha wehhejed. 
ACT13:21	Then the people asked for a king, and God gave them Saul, son of Kish from the tribe of Benjamin, who ruled for forty years.  	Kush g t‑shohshonbad ab si tahni g Jiosh matsh am hema wo i kei mat d wo ha‑kownaligk. Tsh g Jiosh am i kei hegai Saul mash d Kishbad alidag ch ab d Benjaminbad amjedkam. Kush heg d ha‑kownalig giꞌikko wehst‑mahm ahid ab.  
ACT13:22	Then God removed Saul, and made David their king. God approved of David, saying ‘I found David the son of Jesse to be a man according to my own heart; he will do everything I intend.’ 	Tsh g Jiosh im hu hab hahawa i juh g Saulbad k g Davidbad am i kei matsh d wo ha‑kownaligk. Sh hab kaij g Jiosh ab amjed: 
ACT13:23	Jesus is David's descendant; he is the Savior that God promised to bring to Israel.  	“Sh hab ep kaij g Jiosh matsh am hema wo i kei g Davidbad amjedkam matsh d wo t‑doꞌibiakamk. Kut wa woho hab e juh g Jiosh. K g Kehshaj hab chehgig Jesus.  
ACT13:24	Before Jesus came, John announced the baptism of repentance to all the people of Israel.  	T wabshaba g Jiosh ab hema wehpeg i wuhshad g t‑wehm oꞌodham. K id hab chehgig John ch ab i ha mihshmad ch hab ha ahg mat gam hu wo s‑ohhod g pi ap e‑chegitoi k wo e pahl wapko.  
ACT13:25	As John was completing his mission, he said, ‘Who do you think I am? I am not the one you're looking for. But after me one is coming whose sandals I'm not worthy to untie.’ 	Tsh ihda John id hekaj am i kuhgi g e‑chikpan mo wa hab ha ahg g hemajkam, ‘Pi g hab wo shaꞌi ni‑elidad mani ahni d hegai mam si nenida. Pi ani d ahni ch d wabsh pi haꞌichu an hugidaj an. Mt wo wa nei mat am epai wo i e maskogi hegai mo hig woho d s‑has haꞌichu.’ Neh, bash kaij g Johnbad. 
ACT13:26	My brothers, children of Abraham and those of you who have reverence for God: the message of this salvation has been sent to us!  	“Pegih, ni‑wehm oꞌodham ch ahpim mam hab waꞌap ab si has elid g Jiosh, ab o wehsijj d t‑wuikam ihda s‑kehg doꞌibiadag ahgaj.  
ACT13:27	The people living in Jerusalem and their leaders didn't recognize Jesus or understand the words spoken by the prophets that are read every Sabbath. In fact they fulfilled the prophetic words by condemning him!  	Hegam kekelibad Jiosh haꞌichu i tashogiddam atki an oꞌoha matsh has wo masmak g Jiosh si Kehsha. K g ha‑neꞌoki e neꞌokchulid t‑shaꞌashagid wehs mihshmda tash. Kuki eda hegam t‑hajuni mo ab kih Jerusalem t ab pi amichud g haꞌichu ha‑ahga ch hab pi amich g Jiosh si Kehsha mat hekid am jiwia k chum s‑ha doꞌibiamk. Jiosh at am i kei g e‑alidag Jesus mat wo t‑doꞌibia.  
ACT13:28	Even though they couldn't find any evidence to sentence him to death, they still asked Pilate to have him killed.  	K heg pi ha chuꞌijig. T eda hegam ab chum chuꞌijigch mat g kownal Pilate wo mua. Kumt ab naggia k mua kots t ab k ab hahawa i huduni k gam hu cheh hihaꞌini ch ed.  
ACT13:29	After they had fulfilled everything predicted that they would do to him, they took him down from the cross and buried him in a tomb.  	Bat wa masma an oꞌoha g kekelibad Jiosh haꞌichu i tashogiddam mat hab wo e juh. Kut idam am wabsh wohokamch g haꞌichu ha‑ahga.  
ACT13:30	But God raised him from the dead,  	T wabshaba g Jiosh ab uhpam i wuhshad muhkig amjed.  
ACT13:31	and he appeared over the course of many days to those who had followed him from Galilee to Jerusalem. They are now his witnesses to the people. 	Tsh amjed muꞌikko am si i e chehgi ha wui hegam mash an wehmajkahim ch ab wehmaj i hihi Galilee t amjed ab Jerusalem wui. K idam am si s‑mahch ch ahgahim am t‑shahgid. 
ACT13:32-33	We are here to bring to you the good news of the promise that God made to our forefathers,  that he has now fulfilled to us their children by raising Jesus from the dead. As it is written in Psalm 2: ‘You are my Son; today I have become your Father.’  	Kutt hemuch ia dada k ia uꞌapa ihda s‑kehg haꞌichu ahga em‑wui. Heki ash hu am ha ahgid g Jiosh g t‑shohshonbad matsh wo uhpam i wuhshad g si e‑Kehsha ab muhkig amjed. Kutsh wa woho hab e juh. Kutki id heki hu oꞌoha g Davidbad mat eda koi hab e juh. K an wa oꞌohanas gohkkam neꞌi ed heg eda Jiosh heki hu oꞌohana mash hab kaij g Jiosh ab e‑alidag wui: 
ACT13:36	But David died, after he had done what God wanted in his own time, and he was buried with his ancestors, and his body decayed.  	“Neh, pi oki hejel hab e ahg g Davidbad natsh pi muh am hab juniok hegai mat haschu g Jiosh ab mohtoꞌi k am ha wehm e cheh g e‑shohshonbad. Tsh hi padt g chuhkugaj.  
ACT13:37	The one God raised from the dead saw no decay. 	Heg o hab ahg Jesus mat pi shaꞌi padt g chuhkugaj nat pi g Jiosh ab i wuhshad muhkig amjed.  
ACT13:38	My brothers, I want you to understand that we're telling you that through this man sins are forgiven.  	Pegih, ni‑wepnag, id amt hekaj wo chum s‑mahchk mat g Jiosh gam hu hab wo i juh g pi ap em‑chuꞌijig  
ACT13:39	Through him everyone who trusts in him is made right from all that is wrong—in a way that you could never be set right by the law of Moses.  	mamt hedai ab wo i s‑wohoch g Jesus. Heg at am wo i em‑apꞌech mamt pi wo ha chuꞌijigk am Jiosh nena ed. T pi haꞌichu ep wo e nako mas hab masma am wo i em‑apꞌech, nih g chehanig. 
ACT13:40-41	Make sure that what the prophets said doesn't happen to you:  ‘You who are scornful, look in amazement, and die! For what I'm doing in your lifetime is something that you could never believe, even if someone told you!’ ” 	“T an ep oꞌoha g kelibad Jiosh haꞌichu i tashogiddam mo hab kaij g Jiosh: 
ACT13:42	As they were leaving, the people pleaded with them to tell them more the next Sabbath.  	Tsh ab i kuhgit g ha‑namki. Tsh wo chum hihi g Paul ch Barnabas. Sh wabshaba g hemajkam ab si ha waid mat am ep wo dada baꞌich mihshmda tash k am baꞌich ep wo i ha ahgi idam haꞌichu.  
ACT13:43	After the meeting in the synagogue, many of the Jews and the converts to Judaism followed Paul and Barnabas who spoke with them, encouraging them to continue to hold on to the grace of God.  	Tsh am i himto g hemajkam. Tsh haꞌi ab i ha oi hegam Paul. Kutsh ab si i ha gewkemhu ab haꞌichu ep ha ahgidk mat am wo wa e nakogad Jiosh hemajimatalig ed. Sh haꞌi idam d Tutuligo hemajkam ch haꞌi d gawul mahs hemajkam ch am ha wehm e mihshmad. 
ACT13:44	The following Sabbath almost the whole town turned out to hear the word of God.  	Sh am baꞌich d i mihshmda tash. Tsh chum alo wehsijj ab e hemapai g hemajkam matsh wo kah g Jiosh haꞌichu ahga.  
ACT13:45	However when the Jews saw the crowds, they became extremely jealous, contradicting what Paul was saying and cursing him. 	Tsh hegam Tutuligo mash pi ab hu ha wohochud si s‑ha hehgam k hab kaij mo d wabsh s‑chu iattomkam g Paul. 
ACT13:46	So Paul and Barnabas spoke out strongly, saying “We had to speak the word of God to you first. But now that you're rejecting it—you're deciding that you're not worthy of eternal life—well now we're turning to the foreigners.  	Tsh wabshaba idam Paul am haha wabsh si ha ahgi, “Ni‑hajuni, bo chum mahs matt wehpeg ab wo em‑ahgi g Jiosh haꞌichu ahga ab amjed g si Kehshaj. Kumtki wabshaba s‑ohhod k hab sha e wua mam pi tatchua g pi ha huhugedam doakag am Jiosh kihdag ed. Kutt heg hekaj wo em‑dagito k hegam ha wui wo i t‑nohnogi gawul mahs hemajkam.  
ACT13:47	That's what the Lord has told us to do: ‘I've made you a light to the foreigners, and through you salvation will go to the ends of the earth.’ ” 	Bo wa masma am t‑chehanig Jiosh. An o oꞌohanas mash hab kaij: 
ACT13:48	When the foreigners heard this they were overjoyed, praising the Lord's word, and all those chosen for eternal life trusted in God.  	Tsh am i kah idam gawul mahs hemajkam k si s‑hehgigam ab ihm g Jiosh nash pi ab ha makiog g e‑doꞌibiadag ahga. Kutsh hegam ab i s‑wohoch mat hedai g Jiosh i ha apꞌech mat wo e doꞌibia. 
ACT13:49	So God's word was spread throughout the region.  	Kutsh wehsko i e ahgahi g haꞌichu ha‑ahga ab amjed g Jesus heg eda jewed.  
ACT13:50	But the Jews incited the prominent religious women and leaders of the city to persecute Paul and Barnabas, and had them expelled from their territory.  	Tsh wabshaba g Tutuligo am si i ha chuꞌamu hegam uꞌuwi mash am ha wehm e mihshmad ch hegam mash d hahaꞌichu heg eda kihhim. Kutsh idam am si i ha shoꞌigch g Paul ch Barnabas k gam hu si ha huhuꞌi ab amjed g e‑jewedga.  
ACT13:51	So they shook the dust off their feet against them as a sign of protest, and went on to Iconium.  	Tsh idam gam hu hahawa si i shahmud g jewed ab e‑tahtad ab am ha chehgidch mat wo ha dagito nat pi pi ap ab hu i ha nei. Tsh gam hu hahawa hihi Iconium kihhim wui.  
ACT13:52	And the believers continued to be filled with joy and with the Holy Spirit. 	Kush hegam matsh ab i s‑wohoch ab Antiok t ab si s‑hehgig ch ab si uꞌukch g gewkdag ab amjed g Hekia S‑apꞌekam Gewkdag. 
ACT14:1	In Iconium the same thing happened. Paul and Barnabas went to the Jewish synagogue and spoke so convincingly that many of both the Jewish and Greek-speaking worshipers trusted in Jesus.  	Kutsh am hab waꞌap e juh Iconium t am matsh g Tutuligo hemajkam ab ha wui gegokiwua. Paul ch Barnabas atsh am i wahp ha‑cheopi ed k am si ha mihshmad. Kutsh muꞌi ab i s‑wohoch g Tutuligo mo g Jesus d Jiosh si Kehsha. Kutsh haꞌi hegam mash am ha wehm e mihshmad hab waꞌap ab i s‑wohoch g haꞌichu ha‑ahga.  
ACT14:2	But the Jews that refused to believe in Jesus stirred up the feelings of the foreigners, and poisoned them against the believers.  	Tsh wabshaba am i wuwha hegam Tutuligo matsh pi ab hu wohoch k am si i ha kudu g gawul mahs hemajkam. Kutsh idam s‑ha kehꞌel g Paul ch Barnabas ch hegam ehp matsh ab i s‑ha wohoch.  
ACT14:3	Paul and Barnabas stayed there a long time, speaking to them boldly in the Lord, who confirmed their message of grace through the miraculous signs that they were enabled to perform.  	Sh wabshaba tash am oiopo idam Jesus chuhchai ha shahgid ch am si tasho ha mihshmad ab amjed g Jesus pihk elidadag. Tsh heg ab i ha mah g gewkdag mat hab wo wuad g si s‑hasigam haꞌichu k hab masma wohokamch g ha‑ahga.  
ACT14:4	The inhabitants of the town were divided, with some supporting the Jews and some the apostles.  	Tsh hegam hemajkam am i e gawulkai mat haꞌi ab ha wehmt g Jesus chuhchai k haꞌi g ha‑obga ab ha wehmt.  
ACT14:5	But then the foreigners and the Jews, together with their leaders, decided to attack and stone Paul and Barnabas.  	Tsh wehsijj hegam mat ab ha wui gegokiwua g Jesus chuhchai am hahawa i e apꞌech g e‑wanimeddam ha wehm mat wo ha shoꞌigchud k wo ha maꞌichshul. 
ACT14:6	However they found out about it and fled to the region of Lycaonia, to the towns of Lystra and Derbe,  	Tsh idam am i s‑mai mamtsh wo ha shoꞌigch k atsh gm hu wa hekaj baꞌich hahawa ep hihi Lystra kihhim wui. Ihda Lystra o am hab chuꞌig Lyconia jewed ch ed.  
ACT14:7	where they continued to share the good news. 	Kutsh am dada k am ha ahgid g s‑kehg haꞌichu ahga ab amjed g Jesus. 
ACT14:8	In the town of Lystra there was a disabled man who was lame in both feet. He had been crippled from birth and had never been able to walk.  	Sh am ha wui hema daha mash pi himdag ga hu i e‑alijk amjed.  
ACT14:9	He sat there listening to Paul speaking. When Paul looked directly at him, and realized that the man was trusting in God to heal him,  	Tsh am i nei g Paul mo hab masma ab si kaiham g ahgaj mo ab si s‑wohochud mo g Jiosh woho ha doajid. Tsh ab si shel i neid  
ACT14:10	Paul said in a loud voice, “Stand up on your feet!” The man jumped to his feet and started walking.  	k si s‑kaidam hab kaij, “Oi g kekiwua.” Tsh gam si daꞌiwush g pi himidkam k an has si oimmed. 
ACT14:11	When the crowds saw what Paul had done, they shouted out in the language of Lycaonia, “The gods have come down to us looking like men!”  	Tsh am i nei g hemajkam matsh haschu has juh g Paul k ash am si e‑neꞌokikaj hihnk ch hab kaij, “Ia atki haꞌi dada g jijosh oꞌodham e wepogidch.  
ACT14:12	They identified Barnabas as the Greek god Zeus, and Paul as the god Hermes because he was one who did most of the talking. 	Id oki d Zeus. Kuki heg d neokdam ch hab d Hermes.” Sh heg hab ahg Paul nash pi heg am neok.  
ACT14:13	The priest of the temple of Zeus that lay just outside the town, brought oxen and wreaths  to the town gates. He planned to carry out a sacrifice in front of the crowds.  	Sh am mia kehk g ha‑cheopi. Kush heg eda am kehshch g Zeus. Tsh am i ha wehmaj g ha‑pahlig. Kutsh am ha uꞌapa g totolo ch haꞌichu heosig mat ab ha wui wo iagchul g Paul ch Barnabas.  
ACT14:14	But when the apostles Barnabas and Paul learned what was happening, they tore their clothes, and rushed into the crowds, shouting out,  	Kutsh id pi ha hohhoꞌidach. 
ACT14:15	“People, what are you doing? We are human beings with the same kind of nature as you. We came to bring you good news, so you could turn from these pointless things to a God who is truly alive. He is the one who made heaven, earth, and sea, and everything in them.  	“Pi g hab wo t‑elidad machs d jijosh. Dach wabsh oꞌodham hab masma mam ahpim. Ia att dada matt am wo em‑ahgi mamt wo haꞌasa ihm hab masma mo d Jiosh hegai mo pi d wohokam Jiosh. Heg o d wohokam Jiosh mat nahto g dahm kahchim ch jewed kahchim ch wehs haꞌichu mo an hab chuꞌig. Kumt heg wui ab wo i e dagito.  
ACT14:16	In past times he allowed all the nations to follow their own ways.  	Heki o hu am hab wabsh junihim g hejel e‑tatchui g nahnko mahs hemajkam. Kuki g Jiosh wabsh s‑hemajim ha nakogahim.  
ACT14:17	Even so he still provided evidence of himself by doing good, sending you rain from heaven and crops in their seasons, providing all the food you need, and filling your hearts with happiness.”  	K wabshaba chum hekid hab chuꞌig mo am e chehgidahim no pi s‑kehg haꞌichu hab em‑junid ch ab em‑mahkch g juhki ch ab bahijid g haꞌichu em‑eꞌes mamt wo s‑kokwogk ch wo si s‑ap e tahtkkad.”  
ACT14:18	With these words they barely managed to stop the crowds from offering sacrifices to them. 	Neh, bash kaij idam Paul ch wabshaba chum alo pi ha shohbi nash pi chum si tatchua matsh ab haꞌichu wo iagchul ha wui. 
ACT14:19	But then some Jews from Antioch and Iconium arrived and won over the crowds. They stoned Paul, and dragged him outside the town, thinking he was dead.  	Tsh am hahawa haꞌi dada hegam mash wa am ha shoꞌigchud Antiok t am ch Iconium t am k am i ha nuꞌichkwua g hemajkam. Kutsh ab wui gegokiwua g Paul k maꞌichkwua k am i chewaimed k gam hu i wuhshad ab kihhim t amjed k am wua hab elidch mat muh.  
ACT14:20	But when the believers gathered around him, he got up, and went back into the city. The next day he and Barnabas left for Derbe.  	Tsh wabshaba am e chehm hegam mo ab ihm g Jesus k an wehgaj gegok g Paul. Tsh gam si i wamig k gam hu uhpam hih kihhim wui. 
ACT14:21	After sharing the good news with the people in that town, and after many had become believers, they went back to Lystra, Iconium, and Antioch.  	k an i ha ahgidahi g Jesus haꞌichu ahga. Kutsh muꞌijj ab i s‑wohoch. Tsh am hahawa hihi Lystra wui ch Iconium wui ch Antiok wui  
ACT14:22	They encouraged the believers to remain firm and to continue to trust in Jesus. “We have to go through many trials to enter God's kingdom,” they said. 	k am si i ha gewkemhun mat am wo hihimad ch ab wo si hiwgad g Jesus. Ha‑mashchama ash hab masma matt hemho wa muꞌi haꞌichu wo nakog k am haha wo i wahp Jiosh kihdag ed.  
ACT14:23	After they had appointed elders for every church, and had prayed and fasted with them, Paul and Barnabas left them in the Lord's care, the One that they trusted in.  	Tsh am hahawa i ha chuhcha hegam mat d wo ha wanimeddamk am ha shaꞌashagid mo hebai i e wehm e nanmek. Sh am hahawa wehsijj wabsh e hoꞌigeꞌidahun ch hab heꞌekkio pi e gegosid. Sh idam Jesus chuhchai ab hahawa i ha dadagitod Jiosh wui. 
ACT14:24	They passed through Pisidia, and arrived in Pamphylia.  	Neh, batsh wa masma am gahi wuwha g Pisidia jewed k gm hu dada Pamphylia jewed ch ed  
ACT14:25	They spoke God's word in Perga, and then went on to Attalia.  	k am ha mihshmdahim Perga kihhim ch ed ch amjed gm hu hahawa ep hihi Attalia kihhim t am. 
ACT14:26	From there they sailed back to Antioch where they had started out, having been dedicated there in God's grace to the work they had now accomplished.  	Tsh am i e nahto g ha‑chikpan. Kutsh am gahi i shul ge shuhdagi ch ed an geꞌe wahlko ch ed k gam hu dada hegai Antiok t am mamtsh am i ha dagito Jiosh hemajimatalig ed. 
ACT14:27	When they arrived, they called the church together. They reported everything God had done through them, and how he had opened a door for the foreigners to trust in him.  	Tsh am wehsijj i e hemapai hegam mash ab ihm g Jesus amai. Sh g Paul ch Barnabas am ha ahgid mat g Jiosh am si i ha wehmt k ab ha mah g nahnko mahs hemajkam g apꞌedag mat ab wo i s‑wohoch g haꞌichu ha‑ahga ab amjed g Jesus.  
ACT14:28	They stayed there with the believers for a long time. 	Tash ash am dadkkahim ha wehm hegam mash ab ihm g Jesus amai Antiok t am. 
ACT15:1	Then some men arrived from Judea who started teaching the believers, “Unless you're circumcised according to the rules set down by Moses, you can't be saved.”  	Kutsh am haꞌi dada Antiok t ab ab Judea t amjed k hab chum ha ahg hegam matsh ab i s‑wohoch g haꞌichu ha‑ahga ab amjed g Jesus, “Jiosh o am t‑chehani Mosesbad oꞌohana ed mat g chechoj hemho wa wo e oꞌoha an e pahl hikuchk. Kumt pi wo shaꞌi e doꞌibia mamtp pi hab wo e juh.” 
ACT15:2	Paul and Barnabas had many arguments and debates with them. So Paul and Barnabas and some others were appointed to go to Jerusalem and talk to the apostles and leaders there about this issue.  	Tsh wabshaba g Paul ch Barnabas pi shaꞌi hohhoꞌi ihda k am si ha neꞌowi idam Judea t am Tutuligo. Tsh am hahawa i e apꞌech matsh g Paul ch Barnabas am wo hihi Jerusalem wui haꞌi ep ha wehm k am wo s‑mai mat has wo chei hegam haꞌi ehp Jesus chuhchai ch geꞌeged. 
ACT15:3	The church sent them on their way, and as they traveled through Phoenicia and Samaria, they explained how foreigners were being converted, which made all the believers very happy.  	Tsh idam am hihim k am i ha ahgidahi hegam mash ab ihm g Jesus Phenicia jewed oidk ch Samaria jewed oidk mat g gawul mahs hemajkam ab i e nodagi Jesus wui. Kutsh wehsijj ab si s‑ap i e tahtam k si s‑hehgig idam mash hedai i kah. 
ACT15:4	When they arrived in Jerusalem they were welcomed by the church members, the apostles, and the elders. They explained everything God had done through them.  	Kutsh ged hu dada Jerusalem t am. Tsh si s‑ha hoꞌigeꞌel g Jesus chuhchai ch geꞌeged ch wehsijj hegam mash ab ihm g Jesus amai. Tsh am hahawa ha ahgi mat haschu k ab am si i ha wehmt g Jiosh mat am hab juh. 
ACT15:5	But they were opposed by some of the believers who belonged to the Pharisee faction. They said, “These converts have to be circumcised, and instructed to observe the law of Moses.” 	Tsh wabshaba am haꞌi ab ha wui gegokiwua hegam mash si s‑gewkam oid g chehanig ch hab kaij, “Hemho wa at wo e oꞌoha an e pahl hikuchk g chechoj k am hab wo junihid hegai t‑chehanig mo g Jiosh ab t‑mahkch.” 
ACT15:6	The apostles and elders met together to discuss the issue.  	Tsh am ep e nam g Jesus chuhchai ch geꞌeged k tash am aꞌaga ihda.  
ACT15:7	After much debate, Peter stood up and said to them, “Brothers, you know that some time ago God chose me from among you so that the foreigners could hear the message of good news and trust in Jesus.  	Tsh g Peter am i kekiwua k hab kaij: 
ACT15:8	God, who knows our hearts, has shown that he accepts them, giving them the Holy Spirit just as he did to us.  	Jiosh o s‑mahch g oꞌodham chegitoi ch ab ep ha mah g Hekia S‑apꞌekam Gewkdag hab wa masma mat ahchim hab t‑juh.  
ACT15:9	He doesn't make any distinction between us and them—he cleansed their hearts as they trusted in him. 	Kuch heg hekaj s‑mahch mo s‑ha hoꞌigeꞌelid ch gam hu hab i juh g pi ap ha‑chuꞌijig mat ab i s‑wohoch g haꞌichu ahgaj.  
ACT15:10	So why do you want to oppose God and put a burden on the believers that our fathers weren't able to bear, and we can't either?  	Pegih, m haschu ahgch haꞌi piꞌichud g Jiosh ab s‑wehch haꞌichu ha mohtoꞌidch g wechij wohochuddam? Ahchim Tutuligo att pi shaꞌi t‑nako machs wehs am hab wo junihid g t‑chehanig. T g t‑shohshon hab waꞌap pi shaꞌi e nako.  
ACT15:11	We're convinced that we're saved through the grace of the Lord Jesus, in the same way they are.”  	Pi attki hab masma wo t‑doꞌibia. Heg at wo waꞌi t‑doꞌibia t‑kownalig Jesus. Ab att i s‑wohoch g haꞌichu ahgaj. T heg ab i s‑t‑hoꞌigeꞌid k t‑doꞌibia. Pegih, t hab waꞌi masma wo e doꞌibia idam gawul mahs hemajkam.” Neh, bash kaij g Peter. 
ACT15:12	Everyone listened attentively to Barnabas and Paul as they explained the miraculous signs that God had performed through them among the foreigners. 	Sh am hahawa ha ahgid g Barnabas ch Paul mat haschu s‑hasigam hab juh g Jiosh gewkdagkaj am ha shahgid g gawul mahs hemajkam. Kush wehsijj ab wabsh i pi shahmuni ch am ha kaiham. 
ACT15:13	After they had finished speaking, James spoke up, saying, “Brothers, listen to me.  	Tsh am i haꞌasa neneo. Tsh g James am i kuhgi g ha‑ahga mash hab kaij, “Ni‑wepnag, ab g wo i ni‑kaiham.  
